id,tenure,claim.ind,n.adults,n.children,ni.gender,ni.marital.status,premium,sales.channel,coverage.type,dwelling.type,len.at.res,credit,house.color,ni.age,year,zip.code,cancel
4201,2,0,3,0,M,1,906.4495414,Broker,C,House,16,medium,white,28,2015,20135,0
4202,14,0,1,1,M,1,852.7279539,Phone,C,House,13,high,white,53,2015,15054,0
4203,7,0,2,1,M,1,1027.457536,Broker,A,House,22,medium,yellow,58,2015,85083,0
4204,23,0,1,8,F,1,912.8192742,Broker,C,House,16,high,blue,59,2015,98030,0
4205,21,0,3,0,M,0,983.5663664,Broker,A,Condo,19,high,white,39,2015,15027,0
4206,16,0,1,0,M,0,1043.757032,Broker,C,House,10,medium,white,37,2015,50051,1
4207,7,0,4,1,M,0,913.360788,Phone,A,House,12,high,white,42,2015,80035,0
4208,3,0,1,0,M,0,900.6396146,Broker,C,House,16,medium,red,26,2015,50035,1
4209,17,0,5,12,M,1,845.5957075,Phone,C,Condo,10,medium,red,48,2015,98003,1
4210,20,0,5,6,M,1,889.6743741,Phone,B,House,14,low,white,67,2015,85028,1
4211,13,0,1,3,NA,1,876.3397387,Broker,A,House,14,high,blue,57,2015,98032,0
4212,10,0,1,1,M,1,1024.754186,Broker,A,Condo,17,low,blue,45,2015,85014,0
4213,16,0,1,1,F,1,908.492976,Phone,C,Tenant,12,medium,white,39,2015,98026,0
4214,12,0,6,0,M,0,871.5158379,Phone,A,House,19,high,blue,64,2015,15053,0
4215,6,0,1,0,F,0,739.0055724,Online,B,Tenant,13,low,white,28,2015,85051,0
4216,6,1,1,0,M,1,973.7946163,Broker,B,House,11,high,white,36,2015,50005,0
4217,7,0,2,2,M,0,895.994012,Broker,C,Condo,12,medium,white,50,2015,85074,0
4218,13,0,1,0,M,1,873.5056879,Phone,C,Condo,18,high,white,47,2015,98011,0
4219,17,0,2,0,M,0,936.4915285,Broker,NA,House,17,medium,red,42,2015,15025,0
4220,15,0,1,2,F,0,812.2566252,Phone,A,House,14,high,white,51,2015,85044,1
4221,14,0,2,1,M,1,959.0486475,Broker,A,Condo,15,high,white,47,2015,85055,0
4222,21,0,2,1,M,1,925.6259044,Online,A,House,14,medium,red,60,2015,15030,0
4223,14,0,2,0,F,0,1081.662073,Phone,B,House,13,high,red,43,2015,85072,0
4224,15,0,1,0,M,0,915.74694,Broker,B,Tenant,19,high,blue,44,2015,50011,0
4225,15,0,1,6,F,1,934.0773965,Broker,C,Condo,20,high,white,54,2015,85075,0
4226,4,1,1,0,F,0,991.4506275,Broker,B,House,15,high,red,29,2015,80038,0
4227,20,0,6,1,F,0,812.8556891,Broker,A,House,29.21406819,medium,blue,63,2015,98008,0
4228,0,1,3,0,M,0,875.7826282,Online,A,Tenant,17,medium,blue,23,2015,50058,1
4229,15,0,1,7,F,1,913.6364789,Broker,A,House,17,medium,yellow,43,2015,85071,0
4230,4,0,1,0,F,0,953.037954,Broker,A,Condo,8,medium,red,29,2015,85011,0
4231,18,0,2,1,M,1,897.867088,Phone,B,Condo,22,low,white,46,2015,80012,0
4232,3,0,1,2,F,0,799.4806654,Phone,B,Tenant,19,medium,red,36,2015,80033,1
4233,12,1,1,2,F,1,830.4992674,Broker,B,Condo,12,medium,yellow,41,2015,20144,1
4234,0,0,1,1,F,1,819.2315249,Broker,C,Condo,11,high,blue,43,2015,20116,0
4235,7,0,2,4,M,1,1009.571684,Broker,A,Tenant,19,high,red,32,2015,85066,0
4236,9,1,1,7,F,1,794.6914751,Broker,B,House,17,high,red,56,2015,15060,0
4237,18,1,1,0,M,0,856.9777366,Phone,B,House,8,high,blue,58,2015,80028,0
4238,8,0,2,4,M,1,862.8058755,Broker,A,Condo,16,low,blue,43,2015,85070,1
4239,15,0,2,0,F,1,787.6042387,Phone,A,House,12,high,blue,81,2015,98034,1
4240,7,1,1,6,M,1,689.6392053,Phone,B,House,14,medium,blue,31,2015,85044,0
4241,17,0,1,5,F,1,965.9941861,Broker,A,House,14,medium,blue,45,2015,85037,0
4242,16,0,1,10,F,1,877.6734537,Broker,A,House,17,high,white,53,2015,50025,0
4243,16,1,2,2,F,1,990.7619455,Broker,A,Condo,11,high,red,43,2015,50026,0
4244,7,1,1,0,M,0,906.6899053,Broker,B,House,14,high,white,54,2015,80024,0
4245,0,0,4,3,M,1,940.2632454,Online,A,Condo,23,medium,red,21,2015,85078,0
4246,11,0,2,0,M,1,990.2928706,Broker,C,House,21,high,white,58,2015,50055,0
4247,15,1,2,1,M,0,928.8613199,Broker,B,House,17,high,white,50,2015,85028,0
4248,8,0,1,1,F,1,952.9126734,Broker,B,Condo,16,low,white,26,2015,15057,0
4249,1,0,1,0,F,1,912.2338802,Online,C,House,15,high,white,24,2015,50039,0
4250,14,0,1,4,M,1,845.9567555,Phone,B,Tenant,12,low,blue,46,2015,15052,1
4251,14,0,4,4,F,1,915.3566896,Phone,C,Condo,13,high,white,46,2015,80028,0
4252,11,0,1,2,M,1,1024.704182,Broker,C,House,17,high,red,44,2015,15001,0
4253,16,0,1,0,F,1,807.5762864,Phone,C,House,13,low,yellow,42,2015,98034,1
4254,15,0,2,4,M,1,868.7747037,Broker,B,House,12,high,white,61,2015,80027,0
4255,20,0,3,6,F,1,915.7727093,Phone,A,House,12,high,red,53,2015,50021,1
4256,16,1,1,4,F,1,974.5322093,Broker,C,Tenant,14,high,white,44,2015,80101,0
4257,14,0,1,10,F,1,801.2232095,Broker,C,Tenant,16,low,red,49,2015,20130,1
4258,15,1,1,7,M,1,959.2325407,Phone,B,House,14,high,red,44,2015,98015,1
4259,18,0,3,2,F,1,789.241001,Broker,C,Condo,19,medium,white,51,2015,85078,0
4260,14,0,2,9,F,1,819.3284642,Broker,A,House,15,high,blue,71,2015,20102,0
4261,13,1,1,0,M,0,1035.859343,Phone,A,House,9,high,white,50,2015,85069,0
4262,13,NA,5,0,F,0,987.5902834,Broker,B,House,10,high,white,56,2015,80022,0
4263,16,0,3,0,F,1,778.2275293,Broker,C,Condo,19,high,white,37,2015,50054,0
4264,8,1,2,4,M,1,806.9272203,Broker,A,Condo,29,medium,red,27,2015,98032,0
4265,19,1,4,1,F,1,838.576248,Broker,A,Condo,19,high,red,41,2015,85025,0
4266,16,0,3,0,M,0,893.7372787,Broker,C,Condo,16,high,blue,42,2015,50048,0
4267,7,0,2,0,M,0,1008.620067,Phone,A,House,20,medium,red,32,2015,20159,0
4268,0,1,3,0,F,0,1016.714199,Online,A,House,30.31911315,high,red,19,2015,80110,1
4269,5,1,1,0,M,0,979.5768807,Broker,A,House,11,medium,blue,34,2015,50048,0
4270,21,0,3,0,F,1,1004.970828,Broker,C,Condo,12,high,blue,40,2015,85066,0
4271,14,0,4,4,F,1,874.3108838,Broker,C,House,11,high,yellow,44,2015,15059,0
4272,10,0,2,0,F,1,853.0852268,Broker,B,Condo,12,high,white,38,2015,80101,0
4273,9,0,1,0,F,0,818.4947182,Phone,C,Tenant,11,high,red,50,2015,50056,0
4274,14,0,1,0,M,1,847.1748884,Broker,B,House,14,high,red,54,2015,80011,0
4275,5,1,3,0,F,1,871.6492513,Phone,A,Condo,12,high,red,34,2015,50011,0
4276,14,0,1,2,M,1,958.111608,Broker,B,House,20,high,yellow,74,2015,85062,0
4277,11,1,1,0,M,1,881.8876935,Broker,C,Condo,19,high,white,50,2015,85078,0
4278,19,0,5,4,M,1,745.4246623,Broker,A,House,13,medium,white,62,2015,50006,1
4279,10,1,2,0,F,0,1020.661154,Broker,A,House,12,high,white,35,2015,98033,1
4280,17,0,1,4,M,1,831.6057722,Broker,A,House,18,low,white,65,2015,85036,0
4281,16,0,1,0,M,0,799.9685013,Phone,C,Condo,13,medium,white,41,2015,80014,0
4282,12,0,2,2,F,1,824.7175841,Broker,C,Tenant,19,high,red,41,2015,80028,0
4283,18,0,1,0,M,0,912.4263626,Broker,B,House,13,medium,white,42,2015,20142,0
4284,4,0,1,0,M,0,961.843321,Broker,B,Condo,13,high,blue,34,2015,15021,0
4285,10,0,4,3,F,1,998.2314692,Broker,C,House,18,high,white,54,2015,50048,0
4286,18,0,3,8,F,1,1050.941118,Broker,A,House,15,high,blue,102,2015,80033,0
4287,16,0,5,0,F,0,974.8592678,Phone,C,House,15,high,white,41,2015,80021,0
4288,16,0,1,0,M,0,929.3029626,Phone,C,House,17,high,white,53,2015,85075,0
4289,7,0,1,1,F,1,982.6750831,Broker,C,House,12,high,blue,32,2015,85070,0
4290,13,0,1,4,F,1,952.4526215,Phone,B,House,18,high,white,55,2015,80016,0
4291,12,0,1,0,F,0,837.8991331,Phone,A,House,17,medium,white,70,2015,85069,0
4292,10,0,4,1,M,1,948.8613369,Broker,B,Tenant,10,low,white,41,2015,80014,1
4293,7,1,4,1,F,1,1024.474323,Online,A,Condo,9,high,blue,32,2015,85051,0
4294,14,0,1,1,M,1,778.0176986,Broker,B,Tenant,17,high,red,41,2015,85077,0
4295,7,0,2,9,M,1,902.0068424,Broker,A,Condo,20,high,red,32,2015,80037,0
4296,19,0,3,2,F,1,891.9780646,Phone,C,House,18,high,blue,45,2015,50009,1
4297,18,0,2,0,M,0,823.431999,Broker,C,Tenant,17,high,white,43,2015,85028,0
4298,10,0,1,7,F,1,970.5962162,Broker,C,Tenant,11,low,red,42,2015,50044,0
4299,12,0,3,4,M,1,1018.859907,Broker,A,House,6.028847668,medium,red,66,2015,15038,1
4300,16,0,2,3,F,1,810.5252369,Phone,B,House,10,high,white,55,2015,80012,0
4301,11,0,3,1,M,0,920.2915858,Broker,C,Condo,11,high,blue,68,2015,15018,0
4302,5,0,1,1,M,1,929.4314499,Broker,C,Condo,20,low,yellow,33,2015,98004,1
4303,12,0,1,0,F,0,848.2950387,Phone,B,House,11,medium,blue,53,2015,50012,1
4304,18,0,1,0,F,1,954.6901608,Broker,A,House,14,high,white,58,2015,15033,0
4305,16,0,2,0,F,0,816.2624919,Broker,C,Condo,13,high,blue,39,2015,50059,0
4306,13,0,2,4,M,1,935.8032985,Online,B,Tenant,21,high,yellow,50,2015,98012,0
4307,4,0,1,4,M,1,715.3056458,Phone,C,Condo,15,medium,blue,31,2015,15015,0
4308,19,0,1,2,M,1,996.5246279,Broker,A,House,16,high,red,46,2015,98022,0
4309,17,0,2,0,M,0,913.3583269,Broker,C,House,14,medium,white,58,2015,85024,0
4310,18,1,6,2,M,1,904.8659309,Phone,C,Condo,19,high,red,38,2015,85011,1
4311,11,0,1,0,M,1,974.9810548,Phone,B,Tenant,13,high,yellow,50,2015,85017,0
4312,21,0,1,2,F,1,832.190171,Broker,B,House,17,high,red,56,2015,50027,1
4313,7,1,1,2,F,1,1016.295994,Broker,C,Tenant,14,high,white,43,2015,80035,0
4314,17,0,1,5,F,1,923.2358561,NA,B,Tenant,13,medium,blue,37,2015,20102,1
4315,18,0,2,0,M,0,849.7077402,Phone,A,House,19,high,white,38,2015,50012,1
4316,1,0,3,0,F,1,841.1969126,Online,C,Condo,11,medium,blue,20,2015,50026,0
4317,3,0,1,6,M,1,952.5313319,Phone,C,House,18,low,white,31,2015,50039,1
4318,12,0,3,2,M,1,945.270102,Broker,B,House,13,medium,blue,37,2015,85026,1
4319,11,1,1,3,M,1,868.5611862,Online,B,Condo,17,low,red,37,2015,98033,1
4320,17,0,3,0,F,1,848.7055263,Broker,C,House,14,medium,blue,51,2015,15012,0
4321,15,0,3,0,F,0,848.1560872,Broker,B,House,11,high,yellow,42,2015,50049,0
4322,4,0,2,6,M,1,1019.781577,Broker,A,House,11,high,red,34,2015,15053,0
4323,14,1,1,7,F,1,898.2874175,Broker,C,Condo,12,low,blue,55,2015,80033,1
4324,20,0,3,0,F,0,788.684247,Broker,C,House,14,low,blue,56,2015,85075,1
4325,14,0,3,1,M,1,883.0963265,Broker,C,House,9,high,white,55,2015,50021,0
4326,18,0,2,0,F,0,945.3363002,Phone,C,Condo,16,high,red,39,2015,50048,0
4327,16,0,2,1,F,1,908.6846122,Phone,C,House,19,high,red,46,2015,50027,0
4328,13,0,1,0,M,1,833.1740091,Phone,B,Condo,10,high,white,37,2015,98001,1
4329,9,0,2,1,M,0,843.3158431,Broker,C,Condo,14,high,red,27,2015,20130,1
4330,13,0,2,1,F,1,886.7113789,Phone,C,House,18,high,blue,64,2015,85066,0
4331,20,0,1,0,F,0,923.0057092,Phone,B,House,15,high,white,42,2015,15001,0
4332,12,0,2,2,M,1,814.3495613,Broker,A,House,21,medium,blue,41,2015,85072,1
4333,11,0,1,1,M,1,994.6953264,Phone,C,House,19,low,blue,60,2015,80002,1
4334,2,0,4,1,F,1,1032.154238,Phone,B,Tenant,12,high,red,32,2015,50025,1
4335,16,1,2,3,M,1,937.02471,Broker,B,House,20,low,white,55,2015,50058,1
4336,0,0,2,0,F,0,997.1736873,Online,B,Tenant,22,high,blue,22,2015,50006,1
4337,16,0,2,2,M,1,901.8695448,Online,C,House,12,high,yellow,51,2015,50021,1
4338,5,1,1,1,F,0,832.9019315,Broker,A,House,11,medium,white,30,2015,15021,0
4339,0,0,4,0,M,1,907.5725989,Broker,A,House,18,high,white,34,2015,15051,0
4340,3,1,3,3,F,1,950.7252874,Broker,C,House,8,high,blue,26,2015,20152,0
4341,4,0,3,0,F,0,967.6509149,Phone,B,Condo,13,high,red,34,2015,15047,0
4342,25,0,2,3,F,1,980.406425,Phone,C,House,11,high,red,46,2015,80024,1
4343,19,0,3,0,M,1,914.5844576,Broker,C,House,17,high,red,57,2015,80012,0
4344,16,1,2,0,F,1,943.4877148,Broker,C,Tenant,15,medium,blue,43,2015,50055,1
4345,13,0,5,0,M,0,893.368279,Phone,B,House,15,high,white,57,2015,85065,0
4346,7,1,1,11,F,1,919.7567616,Phone,A,Tenant,17,high,red,35,2015,15038,1
4347,19,0,1,2,F,1,864.8232511,Broker,C,House,13,high,white,59,2015,15033,0
4348,18,0,2,4,M,1,960.5371624,Broker,A,House,21,high,blue,45,2015,20130,0
4349,0,1,2,2,M,0,862.9027448,Broker,A,House,19,low,blue,37,2015,50036,0
4350,15,0,1,2,F,1,934.5776227,Broker,A,Tenant,10,high,yellow,38,2015,50027,1
4351,19,0,2,0,F,0,807.391939,Phone,B,House,13,low,yellow,62,2015,50025,1
4352,5,0,5,2,F,1,884.7357264,Phone,B,Condo,21,medium,white,32,2015,98015,0
4353,6,0,1,0,F,1,832.443676,NA,A,Tenant,19,low,blue,33,2015,98025,0
4354,5,0,4,1,M,1,871.5998644,Broker,A,Tenant,13,low,blue,33,2015,15018,0
4355,13,1,4,1,F,1,990.2077921,Online,C,House,13,high,blue,52,2015,85025,1
4356,0,0,1,2,F,1,913.801736,Broker,C,House,15,high,yellow,41,2015,80027,0
4357,6,0,4,0,F,1,872.1896388,Broker,C,House,10,medium,red,56,2015,50039,0
4358,17,1,2,0,F,0,920.1669618,Broker,B,House,16,high,white,64,2015,20151,0
4359,13,1,1,0,M,1,805.6493255,Online,B,Condo,15,high,yellow,45,2015,50009,1
4360,20,0,1,6,M,1,1011.663548,Phone,C,Tenant,19,high,red,56,2015,15057,0
4361,13,0,1,7,F,1,884.8563702,Phone,A,Condo,17,high,red,37,2015,50051,0
4362,19,0,6,1,M,1,853.1951021,Online,C,Condo,14,high,white,49,2015,80035,0
4363,16,0,2,2,M,1,913.2759254,Phone,B,Condo,14,high,white,37,2015,80012,0
4364,17,0,1,0,M,1,922.56065,Broker,C,House,16,high,blue,55,2015,20152,0
4365,15,0,2,4,M,1,903.4589147,Phone,A,Condo,18,medium,blue,42,2015,80028,1
4366,16,1,1,1,F,1,929.7181703,Broker,C,Condo,14,high,blue,45,2015,85008,1
4367,17,0,1,2,M,1,995.3589963,Phone,C,House,19,medium,yellow,44,2015,80018,0
4368,17,1,1,3,F,1,1060.721888,Broker,C,Tenant,6,low,blue,46,2015,80020,1
4369,6,1,1,0,F,0,709.0246303,Broker,C,House,14,high,red,28,2015,50025,1
4370,15,1,1,2,M,1,901.765689,Broker,C,House,21,high,white,39,2015,15026,0
4371,1,0,1,0,M,0,845.7858094,Broker,A,House,15,high,yellow,31,2015,50011,0
4372,12,0,1,2,F,1,909.4806809,Phone,A,Condo,13,low,white,48,2015,50006,0
4373,9,0,2,5,M,1,898.1479797,Phone,A,House,24.18899472,high,white,61,2015,50022,0
4374,20,0,4,3,F,1,806.9254693,Online,A,Condo,18,high,blue,44,2015,15001,0
4375,10,0,2,3,F,1,832.1806688,Broker,A,Tenant,10,low,blue,50,2015,50009,1
4376,7,1,2,1,F,1,846.8621353,Phone,A,Tenant,17,medium,white,48,2015,20160,0
4377,14,0,1,2,M,1,775.9022053,Broker,A,House,16,low,white,48,2015,15054,0
4378,13,0,1,0,M,0,988.1580537,Broker,A,Condo,21,high,blue,47,2015,50013,0
4379,14,0,2,1,M,1,853.2857731,Broker,A,House,16,high,blue,45,2015,98006,0
4380,9,0,3,8,M,1,1036.834699,Phone,A,House,14,high,red,55,2015,98006,1
4381,11,1,1,1,M,1,961.4036376,Phone,C,House,12,medium,white,66,2015,50025,1
4382,10,0,4,1,M,1,942.3612604,Phone,A,Condo,14,low,blue,45,2015,20102,1
4383,7,0,2,1,F,0,910.259226,Phone,C,Tenant,13,medium,white,28,2015,50006,1
4384,2,0,3,3,F,1,962.9639055,Broker,C,House,21,high,red,35,2015,20143,0
4385,12,0,4,0,M,1,868.8514151,Broker,A,House,16,high,white,71,2015,98032,0
4386,4,0,2,0,M,0,929.9999133,Online,A,House,20,medium,blue,22,2015,85014,0
4387,6,0,1,1,F,1,833.2237601,Phone,C,House,17,medium,white,30,2015,50009,1
4388,17,0,2,2,M,1,923.0711127,Broker,A,House,10,high,blue,58,2015,85065,0
4389,18,1,2,2,M,1,833.4829777,Broker,A,Tenant,11,high,white,39,2015,85036,0
4390,15,0,3,0,F,1,838.1970733,Broker,B,House,16,high,white,52,2015,85064,0
4391,20,0,1,4,F,1,791.5193674,Broker,C,Condo,20,high,blue,44,2015,20160,0
4392,11,0,2,2,F,1,987.9316655,Phone,C,House,17,high,white,40,2015,85075,1
4393,14,1,4,0,F,0,907.4580404,Broker,A,House,4,high,blue,37,2015,15059,0
4394,21,0,2,4,M,1,918.2476994,Broker,B,Tenant,16,medium,white,45,2015,50021,0
4395,12,0,1,0,M,1,800.3881583,Phone,B,Condo,11,high,red,71,2015,85017,0
4396,16,0,1,7,F,1,773.6903963,Broker,C,House,20,high,white,39,2015,85068,0
4397,12,0,1,0,F,1,810.727336,Broker,A,Tenant,7.301451899,low,white,49,2015,98034,0
4398,15,0,1,3,F,1,1068.379964,Phone,C,House,28,high,blue,59,2015,85008,0
4399,0,0,3,1,F,1,906.024024,Phone,C,Tenant,14,medium,white,24,2015,98025,0
4400,13,1,2,0,F,1,937.3999885,Phone,B,House,15,low,blue,46,2015,50025,1
4401,10,0,2,0,F,0,859.8401178,Phone,C,Condo,17,high,blue,51,2015,98034,0
4402,0,0,1,4,F,1,878.8843217,Broker,A,Tenant,20,medium,blue,26,2015,85051,0
4403,17,0,1,0,M,0,892.5906055,Phone,B,House,19,low,yellow,37,2015,50022,0
4404,13,0,1,0,M,0,916.2783591,Phone,A,House,15,medium,blue,55,2015,50008,0
4405,15,0,1,1,M,1,914.9932578,Phone,C,House,13,medium,red,55,2015,50020,1
4406,19,1,2,0,F,1,889.2773585,Phone,C,Condo,20,high,white,37,2015,98036,1
4407,10,0,3,0,M,0,847.1098757,Phone,A,Tenant,20,low,blue,42,2015,80037,1
4408,3,1,1,0,M,0,902.7032561,Broker,C,Condo,9,low,blue,30,2015,85064,1
4409,7,0,1,0,F,0,843.3117985,Broker,C,House,16,high,white,57,2015,20152,0
4410,12,0,1,3,M,1,809.7945083,Phone,C,House,10,high,blue,39,2015,80046,0
4411,3,0,3,1,M,0,905.396253,Broker,A,House,17,medium,white,40,2015,80027,0
4412,17,1,2,0,M,0,698.4450949,Broker,B,House,25,low,white,51,2015,50013,0
4413,13,0,2,0,M,0,838.8042478,Phone,B,House,14,high,red,52,2015,80028,0
4414,18,1,1,0,F,1,965.2242699,Phone,C,House,12,high,blue,46,2015,15003,1
4415,19,0,4,4,F,1,826.9894847,Broker,A,Tenant,14,low,white,38,2015,85037,1
4416,13,0,2,1,M,1,923.8778356,Phone,A,Tenant,12,high,red,46,2015,85062,1
4417,13,1,4,5,F,1,994.1432266,Broker,A,House,13,medium,white,57,2015,80014,1
4418,0,0,1,4,F,1,907.1977606,Online,B,House,12,high,white,22,2015,50058,0
4419,0,0,3,4,M,1,860.3133599,Online,B,Condo,16,high,white,24,2015,85021,1
4420,9,0,1,0,F,0,746.7877355,Broker,C,House,10,high,yellow,50,2015,50001,0
4421,14,0,3,12,M,1,784.1567492,Phone,A,Condo,16,high,white,45,2015,85027,1
4422,6,1,1,12,F,1,854.1062267,Broker,A,House,12,low,red,25,2015,80022,0
4423,13,1,1,2,F,1,963.1296921,Broker,C,House,19,high,blue,52,2015,80031,0
4424,7,0,2,4,F,1,793.5590395,Broker,B,Condo,9,high,red,31,2015,50039,0
4425,15,0,1,1,M,1,819.870898,Broker,B,House,10,low,yellow,47,2015,20152,0
4426,21,1,1,0,M,1,941.2757253,Broker,B,Tenant,20,high,white,48,2015,20119,0
4427,7,0,1,5,M,1,832.1529728,Phone,A,House,11,medium,white,35,2015,50052,1
4428,14,0,1,1,M,1,995.2384427,Phone,C,Tenant,14,high,red,49,2015,80016,1
4429,13,0,1,1,M,1,1021.60531,Broker,C,House,17,medium,red,44,2015,50025,0
4430,14,0,1,0,F,0,919.5493991,Broker,A,House,13,low,white,58,2015,50014,0
4431,9,0,4,0,M,0,935.3070585,Broker,B,Tenant,13,high,yellow,31,2015,80033,1
4432,19,0,2,9,F,1,874.1805457,Broker,C,Condo,14,high,white,65,2015,85072,0
4433,15,0,4,1,F,1,845.839156,Broker,B,House,17,medium,red,46,2015,15018,1
4434,14,0,3,2,M,1,896.790687,Phone,A,House,21,low,blue,45,2015,85062,0
4435,12,0,2,0,M,0,1098.302688,Broker,A,Condo,14,low,white,46,2015,98028,1
4436,5,0,1,0,F,1,887.5579062,Broker,A,Condo,15,low,white,29,2015,80022,0
4437,1,0,2,2,F,1,796.0586281,Broker,B,Condo,15,high,blue,33,2015,80002,0
4438,4,0,5,0,M,0,827.64642,Phone,C,Tenant,11,high,blue,35,2015,98032,0
4439,18,0,3,2,M,1,812.6771338,Phone,C,House,17,high,yellow,46,2015,20103,0
4440,10,0,1,0,F,0,986.2171356,Phone,A,House,17,high,red,71,2015,50032,0
4441,11,0,1,2,M,1,936.8421702,Broker,C,House,15,high,red,38,2015,15012,0
4442,2,1,1,2,M,1,878.4499747,Online,C,Condo,14,high,yellow,20,2015,85075,0
4443,17,0,1,4,F,1,814.9190577,Broker,C,House,13,medium,white,43,2015,85026,1
4444,10,0,1,4,M,1,894.7990627,Phone,C,Tenant,10,medium,red,36,2015,15026,1
4445,11,1,3,0,F,0,891.354157,Phone,A,House,9.285395641,high,red,45,2015,85062,0
4446,14,1,6,0,M,1,799.3478706,Phone,C,Condo,8,high,blue,51,2015,20106,1
4447,8,0,2,2,M,0,813.3898843,Phone,C,Tenant,11,high,white,40,2015,85076,0
4448,12,0,3,0,M,1,918.2284995,Broker,A,House,12,high,red,70,2015,50059,0
4449,20,0,3,10,F,1,811.3303894,Phone,B,House,19,medium,blue,61,2015,15037,0
4450,4,0,5,1,F,0,807.2981506,Phone,C,House,22,high,red,27,2015,85021,1
4451,21,0,4,1,F,0,955.8687874,Phone,C,House,13,high,white,41,2015,80028,0
4452,12,0,1,4,M,1,955.3239138,Broker,C,Tenant,10,medium,white,45,2015,15001,0
4453,17,1,3,2,M,1,929.8919045,Broker,C,House,18,high,white,56,2015,15012,0
4454,16,0,1,0,F,1,793.1420166,Broker,C,House,23,high,yellow,42,2015,85066,0
4455,4,1,1,2,F,1,856.1450418,Phone,A,House,12,high,white,36,2015,80005,1
4456,15,0,1,5,F,1,1027.481031,Phone,A,House,14,low,blue,45,2015,50020,1
4457,12,0,3,6,M,1,772.4207977,Broker,B,House,22,high,white,38,2015,80030,0
4458,22,0,2,1,F,1,965.0113796,Phone,A,House,6,high,white,46,2015,50006,0
4459,1,0,4,1,F,1,853.7102989,Broker,C,Tenant,18,high,red,33,2015,50022,0
4460,3,0,1,0,M,0,979.1623917,Broker,C,Condo,18,low,white,25,2015,98011,0
4461,11,0,1,7,M,1,946.1076576,Phone,A,House,11,high,white,35,2015,15012,0
4462,13,0,1,1,M,1,942.4816243,Phone,A,House,12,high,white,57,2015,50028,0
4463,13,0,1,1,M,0,1032.56481,Broker,C,Condo,12,low,white,38,2015,80028,1
4464,7,0,1,9,F,1,1008.189603,Phone,A,House,17,low,red,34,2015,50039,1
4465,11,0,3,2,M,1,1026.51527,Broker,A,Condo,13,high,white,44,2015,20141,1
4466,11,0,3,0,F,0,896.3636326,Broker,C,House,9,low,white,45,2015,50048,0
4467,22,0,2,0,M,0,950.9167347,Online,C,House,21,high,white,57,2015,80022,0
4468,8,0,4,3,F,1,699.3383098,Broker,A,Condo,17,high,white,30,2015,50025,0
4469,6,0,3,4,F,1,912.6902064,Broker,A,House,16,low,red,57,2015,98005,1
4470,12,1,2,4,F,1,775.3381375,Phone,A,House,17,low,white,38,2015,50011,1
4471,18,1,1,1,F,1,1006.48592,Broker,A,House,15,high,white,46,2015,50028,0
4472,4,0,2,0,M,1,888.9636221,Broker,C,Tenant,12,high,blue,33,2015,50039,0
4473,7,1,3,0,M,0,882.9947495,Phone,C,Tenant,15,high,yellow,26,2015,85076,0
4474,15,0,5,6,F,1,875.6461639,Broker,A,Condo,15,high,red,40,2015,85004,1
4475,17,0,1,3,M,1,988.1967797,Phone,A,House,10,low,white,38,2015,80021,0
4476,19,1,1,0,M,1,985.0026549,Broker,A,House,21,high,blue,71,2015,98021,0
4477,4,0,4,0,F,0,903.1006928,Phone,C,House,11,high,white,35,2015,98022,1
4478,15,0,3,0,F,1,816.8768166,Broker,C,House,6,high,white,51,2015,85046,0
4479,15,0,1,0,F,0,828.9571818,Phone,C,Tenant,20,high,white,46,2015,80011,0
4480,3,0,2,0,M,0,908.7494628,Broker,B,House,4,low,yellow,32,2015,98034,1
4481,7,0,2,6,F,1,944.6719759,Phone,B,House,16,low,red,36,2015,50036,0
4482,13,1,5,5,M,1,889.6352015,Phone,C,House,13,high,red,44,2015,50025,1
4483,13,0,1,1,M,0,740.9246692,Phone,C,House,13,high,blue,48,2015,80026,0
4484,6,1,1,0,M,0,914.1689185,Phone,C,Condo,15,high,red,30,2015,50028,0
4485,5,0,3,0,F,0,901.4278684,Phone,B,House,18,high,white,36,2015,15028,0
4486,1,0,1,5,F,1,892.3870463,Broker,B,Tenant,14,high,yellow,32,2015,85021,0
4487,9,0,1,0,M,0,993.364987,Broker,C,Condo,24,high,yellow,48,2015,50006,0
4488,3,0,6,0,M,0,894.2880345,Broker,C,House,11,low,red,25,2015,15021,0
4489,21,0,1,5,M,1,783.6415774,Broker,A,House,15,low,blue,52,2015,85077,1
4490,5,0,2,0,M,1,816.1154549,Broker,A,Condo,10,high,blue,36,2015,50001,0
4491,4,0,1,2,M,1,965.1179641,Broker,C,House,16,high,yellow,33,2015,85003,0
4492,17,1,2,1,F,1,940.3470373,Broker,A,House,20,medium,white,54,2015,50043,0
4493,12,0,1,0,M,1,925.5380702,Online,A,Tenant,17,medium,white,47,2015,85013,1
4494,18,0,2,3,M,1,858.6923706,Broker,C,House,19,high,blue,61,2015,50021,0
4495,11,0,2,1,M,1,937.7520558,Broker,A,Tenant,10,high,red,44,2015,50020,0
4496,15,1,3,0,F,0,770.1651987,Broker,A,Tenant,14,low,red,40,2015,15025,1
4497,0,0,2,0,F,1,972.2218803,Broker,C,Tenant,12,high,red,37,2015,80016,0
4498,15,0,2,1,M,1,937.5170618,Broker,A,Condo,23,medium,blue,49,2015,80038,0
